id;word;polarity;joy;fear;sadness;anger;surprise;disgust
3050;bravade;negative;0;0;0;0;0;0
3051;brave;positive;0;0;0;0;0;0
3052;bravoure;positive;0;0;0;0;0;0
3053;brebis;positive;0;0;0;0;0;0
3054;brèche;negative;0;1;0;0;0;0
3055;bredouillement;negative;0;1;0;0;0;0
3056;bredouiller;negative;0;1;0;1;0;0
3057;bref;positive;0;0;0;0;0;0
3058;bretelle;positive;0;0;0;0;0;0
3059;brevet;positive;0;0;0;0;0;0
3060;breveter;positive;0;0;0;0;0;0
3061;bribe;positive;0;0;0;0;0;0
3062;brick;negative;0;1;1;0;0;0
3063;bricoler;positive;0;0;0;0;0;0
3064;brider;negative;0;1;1;0;0;0
3065;brièvement;positive;0;0;0;0;0;0
3066;brigade;positive;0;1;0;0;0;0
3067;brin;positive;0;0;0;0;0;0
3068;brindille;negative;0;0;0;0;0;0
3069;brique;positive;0;0;0;0;0;0
3070;brise;negative;0;1;1;0;0;0
3071;briser;negative;0;1;1;1;1;0
3072;briseur;negative;0;1;1;0;0;0
3073;brocart;positive;0;0;0;0;0;0
3074;brochet;negative;0;1;0;0;0;0
3075;brochette;negative;0;1;0;0;0;0
3076;brochure;positive;0;0;0;0;0;0
3077;broder;positive;0;0;0;0;0;0
3078;broderie;positive;0;0;0;0;0;0
3079;broderie perlé;positive;0;0;0;0;0;0
3080;bronco;negative;0;1;0;0;1;0
3081;bronzage;positive;0;0;0;0;0;0
3082;bronze;positive;0;0;0;0;0;0
3083;bronzer;positive;0;0;0;0;0;0
3084;brosse;positive;0;0;0;0;0;0
3085;brouette;positive;0;0;0;0;0;1
3086;brouillage;negative;0;1;0;1;0;0
3087;brouillard;negative;0;1;1;0;0;0
3088;brouillon;positive;0;0;0;0;0;0
3089;broussaille;negative;0;0;0;0;0;1
3090;brousse;positive;0;0;0;0;0;0
3091;broutille;negative;0;0;0;0;0;1
3092;broyer du noir;negative;0;0;1;0;0;0
3093;broyer;negative;0;1;1;1;0;1
3094;broyeur;negative;0;1;0;0;0;0
3095;bruine;negative;0;0;1;0;0;1
3096;bruiner;negative;0;0;1;0;0;1
3097;bruissement;negative;0;1;0;0;1;0
3098;bruir|bruire de tambour;positive;0;0;0;0;0;0
3099;bruir|bruire métallique;negative;0;1;0;0;1;0
3100;bruir|bruire sec;negative;0;1;0;0;1;0
3101;bruir|bruire sourd;negative;0;1;1;0;1;0
3102;brûler;negative;0;1;0;1;0;0
3103;brûlant;negative;0;1;0;1;0;0
3104;brûleur;negative;0;1;0;1;0;0
3105;brûlure;negative;0;1;0;0;0;0
3106;brûlure d estomac;negative;0;0;1;0;0;1
3107;brume;negative;0;1;1;0;0;0
3108;brumer;negative;0;1;1;0;0;0
3109;brun;positive;0;0;0;0;0;0
3110;brun grisâtre;negative;0;0;1;0;0;1
3111;brun|brune;positive;0;0;0;0;0;0
3112;brunet;positive;0;0;0;0;0;0
3113;brunir;negative;0;0;0;0;0;0
3114;brusque;negative;0;1;0;1;1;0
3115;brusquement;negative;0;1;0;0;1;0
3116;brusquer;negative;0;1;0;1;1;0
3117;brut;negative;0;1;1;1;0;1
3118;brutal;negative;0;1;0;1;0;1
3119;brutaliser;negative;0;1;0;1;0;0
3120;brutalité;negative;0;1;1;1;0;1
3121;brute;negative;0;1;1;1;0;1
3122;bruyant;negative;0;1;0;1;1;0
3123;buccal;positive;0;0;0;0;0;0
3124;bûche;positive;0;0;0;0;0;0
3125;budget;positive;0;0;0;0;0;0
3126;budgétiser;positive;0;0;0;0;0;0
3127;buffet;positive;0;0;0;1;0;0
3128;buffle;negative;0;1;0;0;0;0
3129;buisson;positive;0;0;0;0;0;0
3130;bulbe;negative;0;0;0;0;0;1
3131;bulbeux;negative;0;0;0;0;0;0
3132;bulldozer;negative;0;1;0;1;0;0
3133;bulle;positive;0;0;0;0;0;0
3134;bulletin;positive;0;0;0;0;0;0
3135;bungalow;positive;0;0;0;0;0;0
3136;bunker;negative;0;1;0;0;0;0
3137;bureau;positive;0;0;0;0;0;0
3138;bureaucrate;negative;0;0;0;0;0;1
3139;bureaucratie;negative;0;0;0;0;0;0
3140;burin;negative;0;1;0;1;0;0
3141;buriner;negative;0;0;0;1;0;0
3142;burlesque;positive;0;0;0;0;1;0
3143;buste;positive;0;0;0;0;0;0
3144;but;positive;0;0;0;0;0;0
3145;butane;negative;0;0;0;0;0;1
3146;butyreux;positive;0;0;0;0;0;1
3147;bye;negative;0;0;1;0;0;0
3148;çà et là;negative;0;0;0;0;0;0
3149;cabale;negative;0;1;0;0;0;0
3150;cabane;positive;0;0;1;0;0;1
3151;cabane pour enfant;positive;1;0;0;0;0;0
3152;cabaret;positive;0;0;0;0;1;0
3153;cabillaud;negative;0;0;0;0;0;0
3154;cabine;positive;0;0;0;0;0;0
3155;cabine de luxe;positive;0;0;0;0;0;0
3156;cabine de pilotage;positive;0;0;0;0;0;0
3157;cabine particulier;positive;0;0;0;0;0;0
3158;cabinet;positive;0;0;0;0;0;0
3159;câbler;positive;0;0;0;0;0;0
3160;cabosser;negative;0;1;1;0;0;0
3161;cabriole;positive;1;0;0;0;0;0
3162;cabriolet;positive;0;0;0;0;0;0
3163;caca;negative;0;0;0;0;0;1
3164;cacao;positive;0;0;0;0;0;0
3165;cache;negative;0;1;0;0;0;0
3166;cacher;negative;0;1;1;0;1;0
3167;cachemire;positive;0;0;0;0;0;0
3168;cachot;negative;0;1;1;0;0;0
3169;cacophonie;negative;0;1;0;1;0;1
3170;cadavre;negative;0;1;1;0;1;1
3171;caddie;positive;0;0;0;0;0;0
3172;cadeau;positive;0;0;0;0;1;0
3173;cadenas;negative;0;1;0;0;0;0
3174;cadenasser;negative;0;1;0;0;0;0
3175;cadence;positive;0;0;0;0;0;0
3176;cadencer;positive;0;0;1;1;0;0
3177;cadet;positive;0;0;0;0;0;0
3178;cadran;positive;0;0;0;0;0;0
3179;cadran solaire;positive;0;0;0;0;0;0
3180;cadre;positive;0;0;0;0;0;0
3181;caduc;negative;0;0;1;0;0;1
3182;café;positive;0;0;0;0;0;0
3183;café restaurant;positive;0;0;0;0;0;0
3184;cafouillage;negative;0;0;0;0;0;0
3185;cage;negative;0;1;1;0;0;0
3186;cageot;positive;0;0;0;0;0;0
3187;cahier;positive;0;0;0;0;0;0
3188;caille;negative;0;1;0;0;0;0
3189;cailler;negative;0;0;0;0;0;1
3190;caillot;negative;0;1;0;0;0;1
3191;caillou;positive;0;0;0;1;0;0
3192;cairn;positive;0;0;0;0;0;0
3193;caisse;positive;0;0;0;0;0;0
3194;calamiter;negative;0;1;1;0;0;0
3195;calandre;negative;0;0;0;0;0;0
3196;calcaire;negative;0;0;0;0;0;1
3197;calciner;negative;0;1;0;0;0;1
3198;calculable;positive;0;0;0;0;0;0
3199;calculateur;positive;0;0;0;0;0;0
3200;calculateur|calculatrice;positive;0;0;0;0;0;0
3201;calculer;positive;0;0;0;0;0;0
3202;calculette;positive;0;0;0;0;0;0
3203;calembour;positive;1;0;0;0;0;0
3204;calendrier;positive;0;0;0;0;0;0
3205;calibre;positive;0;0;0;0;0;0
3206;calibrer;positive;0;0;0;0;0;0
3207;calice;positive;0;0;0;0;0;0
3208;calicot;positive;0;0;0;0;0;0
3209;câlin;positive;0;0;0;0;0;0
3210;câliner;positive;0;0;0;0;0;0
3211;calligraphie;positive;0;0;0;0;0;0
3212;calmement;positive;1;0;0;0;0;0
3213;calomnier;negative;0;1;1;1;0;1
3214;calorie;negative;0;0;0;0;0;0
3215;calorimètre;positive;0;0;0;0;0;0
3216;calorique;negative;0;0;0;0;0;0
3217;calquer;positive;0;0;0;0;0;0
3218;calque;positive;0;0;0;0;0;0
3219;camarade;positive;0;0;0;0;0;0
3220;camarade de classe;positive;0;0;0;0;0;0
3221;camarade de jeu;positive;0;0;0;0;0;0
3222;camaraderie;positive;0;0;0;0;0;0
3223;cambriolage;negative;0;1;1;0;1;0
3224;cambrioler;negative;0;1;1;1;0;1
3225;cambrure;positive;0;0;0;0;0;0
3226;came;positive;0;0;0;0;0;0
3227;camer;positive;0;0;0;0;0;0
3228;caméléon;positive;0;0;0;0;0;0
3229;camelote;negative;0;0;1;0;0;1
3230;cameraman;positive;0;0;0;0;0;0
3231;caméraman;positive;0;0;0;0;0;0
3232;camion;positive;0;0;0;0;0;0
3233;camionnette;positive;0;0;0;0;0;0
3234;camouflage;negative;0;0;0;0;1;0
3235;camoufler;negative;0;0;0;0;1;0
3236;camp;positive;0;0;0;0;0;0
3237;campagne;positive;0;1;0;1;0;0
3238;campement;positive;0;0;0;0;0;0
3239;camper;positive;0;0;0;0;0;0
3240;camping;positive;0;0;0;0;0;0
3241;campus;positive;0;0;0;0;0;0
3242;canalisation;negative;0;0;0;0;0;1
3243;canapé;positive;0;0;1;0;0;0
3244;canard;positive;0;0;0;0;0;0
3245;canard mâle;positive;0;0;0;0;0;0
3246;canari;positive;0;0;0;0;0;0
3247;cancer;negative;0;1;1;1;0;1
3248;candidature;positive;0;1;0;1;0;0
3249;caniche;positive;0;0;0;0;0;0
3250;canidé;positive;0;0;0;0;0;0
3251;canin;positive;0;0;0;0;0;0
3252;canine;positive;0;0;0;0;0;0
3253;caniveau;negative;0;0;0;0;0;1
3254;canneler;positive;0;0;0;0;0;0
3255;cannelle;positive;0;0;0;0;0;0
3256;cannibale;negative;0;1;0;0;0;1
3257;cannibalisme;negative;0;1;0;0;0;1
3258;canoë;positive;0;0;0;0;0;0
3259;canon;negative;0;1;0;1;0;0
3260;canonique;positive;0;0;0;0;0;0
3261;canot de sauvetage;positive;0;0;0;0;0;0
3262;canotage;positive;1;0;0;0;0;0
3263;cantilever;positive;0;0;0;0;0;0
3264;cantine;positive;0;0;0;0;0;0
3265;cantique;positive;0;0;1;0;0;0
3266;canton;positive;0;0;0;0;0;0
3267;cantonnement;negative;0;0;1;0;0;0
3268;canular;negative;0;0;1;1;1;1
3269;caoutchouc;negative;0;0;0;0;0;0
3270;cap;positive;0;0;0;0;0;0
3271;capable;positive;0;0;0;0;0;0
3272;capacité;positive;0;0;0;0;0;0
3273;capillaire;positive;0;0;0;0;0;0
3274;capitaine;positive;0;0;0;0;0;0
3275;capitale;positive;0;0;0;0;0;0
3276;capitaliste;negative;0;0;0;0;0;0
3277;capitation;negative;0;0;0;0;0;0
3278;capital propre;positive;0;0;0;0;0;0
3279;capitole;positive;0;0;0;0;0;0
3280;capitulation;negative;0;1;1;0;1;0
3281;capituler;negative;0;1;1;0;0;0
3282;caporal;positive;0;0;0;0;0;0
3283;capot;positive;0;1;0;1;0;1
3284;caprice;negative;0;0;0;1;1;0
3285;captivant;positive;0;0;0;0;0;0
3286;captivité;negative;0;1;1;0;0;0
3287;capture;negative;0;1;0;1;1;0
3288;capturer;negative;0;1;0;1;1;0
3289;capuche;positive;0;1;0;1;0;1
3290;capuchon;positive;0;0;0;0;0;0
3291;caraco;positive;0;0;0;0;0;0
3292;caractère aléatoire;negative;0;1;0;0;1;0
3293;caractère raisonnable;positive;0;0;0;0;0;0
3294;caractériser;positive;0;0;0;0;0;0
3295;caractéristique;positive;0;0;0;0;0;0
3296;carafe;positive;0;0;0;0;0;0
3297;caramel;positive;0;0;0;0;0;0
3298;carapace;positive;0;0;0;0;0;0
3299;carat;positive;0;0;0;0;0;0
3300;caravane;positive;0;0;0;0;0;0
3301;carbone;negative;0;0;0;0;0;0
3302;carboniser;negative;0;1;0;1;0;0
3303;carburant;positive;0;0;0;0;0;0
3304;carcasse;negative;0;1;1;0;0;1
3305;carcinome;negative;0;1;1;0;0;0
3306;cardigan;positive;0;0;0;0;0;0
3307;cardinal;positive;0;0;0;0;0;0
3308;cardiomyopathie;negative;0;1;1;0;0;0
3309;caresse;positive;1;0;0;0;0;0
3310;caresser;positive;1;0;0;0;0;0
3311;carex;positive;0;0;0;0;0;0
3312;cargaison;positive;0;0;0;0;0;0
3313;caribou;positive;0;0;0;0;0;0
3314;caricature;negative;0;0;0;0;0;0
3315;caricaturer;negative;0;0;0;0;0;0
3316;carie;negative;0;0;0;0;0;1
3317;carillon;positive;1;0;0;0;0;0
3318;carillonnement;positive;0;0;0;0;1;0
3319;carillonner;positive;1;0;0;0;0;0
3320;carlin;positive;0;0;0;0;0;0
3321;carnation;positive;0;0;0;0;0;0
3322;carnet;positive;0;0;0;0;0;0
3323;carnivore;negative;0;1;0;0;0;0
3324;carquois;negative;0;1;0;0;0;0
3325;carrer;positive;0;0;0;0;0;0
3326;carreau;positive;0;0;0;0;0;0
3327;carrelage;positive;0;0;0;0;0;0
3328;carreler;positive;0;0;0;0;0;0
3329;carrément;positive;0;0;0;0;0;0
3330;carrossage;positive;0;0;0;0;0;0
3331;carrousel;positive;1;0;0;0;0;0
3332;carrure;positive;0;0;0;0;0;0
3333;cartable;positive;0;0;0;0;0;0
3334;carte;positive;0;0;0;0;0;0
3335;cartel;negative;0;1;0;1;0;0
3336;carter;negative;0;0;0;0;0;1
3337;cartilage;negative;0;0;0;0;0;1
3338;cartographie;positive;0;0;0;0;0;0
3339;cartographique;positive;0;0;0;0;0;0
3340;carton;positive;0;0;0;0;0;0
3341;cartouche;negative;0;1;0;0;0;0
3342;caséine;positive;0;0;0;0;0;0
3343;caserne;positive;0;0;0;0;0;0
3344;casier;positive;0;0;0;0;0;0
3345;casino;positive;0;0;0;0;1;0
3346;casque;positive;0;1;0;0;0;0
3347;casquette;positive;0;0;0;0;0;0
3348;cassable;negative;0;1;0;0;0;0
3349;casser;negative;0;1;0;0;1;0
3350;cassant;negative;0;1;0;0;1;0
3351;casse croûte;positive;0;0;0;0;0;0
3352;casse pied;negative;0;0;0;1;0;0
3353;casse tête;positive;0;0;0;0;0;0
3354;casserole;positive;0;0;0;0;0;0
3355;cassette;positive;0;0;0;0;0;0
3356;cassette vidéo;positive;0;0;0;0;0;0
3357;caste;negative;0;0;0;0;0;0
3358;castrer;negative;0;1;1;0;0;0
3359;catabolisme;positive;0;0;0;0;0;0
3360;cataclysme;negative;0;1;1;1;1;0
3361;cataire;negative;0;0;0;0;0;1
3362;catalogue;positive;0;0;0;0;0;0
3363;catalyse;positive;0;0;0;0;0;0
3364;catalytique;positive;0;0;0;0;0;0
3365;catamaran;positive;0;0;0;0;0;0
3366;catapulte;negative;0;0;0;1;0;0
3367;catapulter;negative;0;0;0;1;0;0
3368;cataracte;negative;0;1;1;0;0;0
3369;catéchisme;positive;0;0;0;0;0;1
3370;catégorie;positive;0;0;0;0;0;0
3371;cathartique;positive;0;0;0;0;0;0
3372;cathédrale;positive;0;0;0;0;0;0
3373;cathéter;negative;0;1;0;0;0;0
3374;catholique;positive;0;0;0;0;0;0
3375;cauchemar;negative;0;1;1;0;0;0
3376;caudal;negative;0;0;0;0;0;1
3377;causal;negative;0;0;1;0;0;0
3378;causalité;negative;0;0;1;0;0;0
3379;causation;negative;0;0;1;0;0;0
3380;causer;negative;0;0;1;0;0;0
3381;caution;positive;0;0;0;0;0;0
3382;cavaler;negative;0;1;0;0;0;0
3383;cavalerie;positive;0;0;0;0;0;0
3384;caveau;positive;0;0;0;0;0;0
3385;caverne;negative;0;1;1;0;0;0
3386;caverneux;negative;0;1;1;0;0;0
3387;cavité;negative;0;1;0;0;0;0
3388;cayenne;positive;0;0;0;0;0;0
3389;ce qui précéder;positive;0;0;0;0;0;0
3390;cécité;negative;0;1;1;0;0;0
3391;céder;positive;0;0;0;0;0;0
3392;ceinture;negative;0;1;1;1;0;0
3393;ceinturer;negative;0;1;1;0;0;0
3394;célébrant;positive;1;0;0;0;0;0
3395;célébration;positive;0;0;0;0;1;0
3396;célèbre;positive;0;0;0;0;0;0
3397;célébrer;positive;1;0;0;0;0;0
3398;célibat;negative;0;0;0;0;0;0
3399;célibataire;negative;0;0;0;0;0;0
3400;cellulaire;positive;0;0;0;0;0;0
3401;cellule;negative;0;0;0;0;0;0
3402;celluloïde;positive;0;0;0;0;0;0
3403;cendre;negative;0;1;1;0;0;1
3404;cendrer;negative;0;1;0;0;0;0
3405;censeur;negative;0;1;0;1;0;1
3406;censurer;negative;0;1;0;1;0;1
3407;cent;positive;0;0;0;0;0;0
3408;cent douze livre;positive;0;0;0;0;0;0
3409;cent livre;positive;0;0;0;0;0;0
3410;centaine;positive;0;0;0;0;0;0
3411;centenaire;positive;1;0;0;0;0;0
3412;centième;positive;0;0;0;0;0;0
3413;centime;positive;0;0;0;0;0;0
3414;centimètre;positive;0;0;0;0;0;0
3415;central;positive;0;0;0;0;0;0
3416;centralement;positive;0;0;0;0;0;0
3417;centrale;positive;0;0;0;0;0;0
3418;centralisation;positive;0;0;0;0;0;0
3419;centraliser;positive;0;0;0;0;0;0
3420;centralité;positive;0;0;0;0;0;0
3421;centre;positive;0;0;0;0;0;0
3422;centre commercial;positive;0;0;0;0;0;0
3423;centre de détention;negative;0;1;1;1;0;0
3424;centrer;positive;0;0;0;0;0;0
3425;centrifuge;positive;0;0;0;0;0;0
3426;centrifuger;positive;0;0;0;0;0;0
3427;centrifugeuse;positive;0;0;0;0;0;0
3428;centurion;positive;0;0;0;0;0;0
3429;céphalée;negative;0;0;1;0;0;0
3430;céramique;positive;0;0;0;0;0;0
3431;cerceau;positive;0;0;0;0;0;0
3432;cercle;positive;0;0;0;0;0;0
3433;cercueil;negative;0;1;1;0;0;0
3434;céréale;positive;0;0;0;0;0;0
3435;céréalier;positive;0;0;0;0;0;0
3436;cérébral;positive;0;0;0;0;0;0
3437;cérémonial;positive;0;0;0;0;0;0
3438;cérémonie;positive;0;0;0;0;1;0
3439;cerf;positive;0;0;0;0;0;0
3440;cerf volant;positive;0;0;0;0;0;1
3441;cerise;positive;0;0;0;0;0;0
3442;cerner;negative;0;1;0;0;0;0
3443;certificat;positive;0;0;0;0;0;0
3444;certifier;positive;0;0;0;0;0;0
3445;certitude;positive;0;0;0;0;0;0
3446;cérumen;negative;0;0;0;0;0;1
3447;cerveau;positive;0;0;0;0;0;0
3448;cervelle;positive;0;0;0;0;0;0
3449;cessation;negative;0;0;1;0;1;0
3450;cession;positive;0;0;0;0;0;0
3451;cessionnaire;positive;0;0;0;0;0;0
3452;ceuillie;positive;1;0;0;0;0;0
3453;chacunes;positive;0;0;0;0;0;0
3454;chacuns;positive;0;0;0;0;0;0
3455;chagrin;negative;0;1;1;0;0;0
3456;chaîne;negative;0;1;1;1;0;1
3457;chair;negative;0;0;0;0;0;1
3458;chaire;positive;0;0;0;0;0;0
3459;chaise;positive;0;0;0;0;0;0
3460;châle;positive;0;0;0;0;0;0
3461;chalet;positive;0;0;0;0;0;0
3462;chaleur;positive;0;0;0;0;0;0
3463;chaleureux;positive;0;0;0;0;0;0
3464;chaleureusement;positive;1;0;0;0;0;0
3465;challenge;negative;0;1;0;1;0;0
3466;chalut;positive;0;0;0;0;0;0
3467;chalutier;positive;0;0;0;0;0;0
3468;chamaillerie;negative;0;0;0;1;0;1
3469;chaman;negative;0;1;0;0;0;0
3470;chambre;positive;0;0;0;0;0;0
3471;chambre à coucher;positive;0;0;0;0;0;0
3472;chambre fort;positive;0;0;0;0;0;0
3473;chambre libre;positive;1;0;0;0;0;0
3474;chameau;positive;0;0;0;0;0;0
3475;champ;positive;0;0;0;0;0;0
3476;champ de bataille;negative;0;1;1;1;0;0
3477;champagne;positive;0;0;0;0;0;0
3478;champion champion;positive;1;0;0;0;0;0
3479;chance;positive;0;0;0;0;1;0
3480;chanceler;negative;0;1;0;0;1;0
3481;chancelant;negative;0;1;0;0;1;0
3482;chancelier;positive;0;0;0;0;0;0
3483;chancre;negative;0;0;0;1;0;1
3484;chandelier;positive;0;0;0;0;0;0
3485;chandler;positive;0;0;0;0;0;0
3486;changeable;positive;0;0;0;0;0;0
3487;changeant;positive;0;0;0;0;0;0
3488;changer;positive;0;1;0;0;0;0
3489;changeur;positive;0;0;0;0;0;0
3490;chanson;positive;0;0;0;0;0;0
3491;chansonnette;positive;1;0;0;0;0;0
3492;chant;positive;0;0;0;1;1;0
3493;chant de noël;positive;0;0;0;0;0;0
3494;chantage;negative;0;1;0;1;0;0
3495;chanter en ch?ur;positive;1;0;0;0;0;0
3496;chanvre;positive;0;0;0;0;0;0
3497;chaos;negative;0;1;1;1;0;0
3498;chapeau;positive;0;0;0;0;0;0
3499;chapelain;positive;0;0;0;0;0;0
3500;chapelet;positive;0;0;0;0;0;0
3501;chapelle;positive;0;0;0;0;0;0
3502;chapiteau;positive;0;0;0;0;0;0
3503;chapitre;positive;0;0;0;0;0;0
3504;char;positive;0;0;0;0;0;0
3505;charabia;negative;0;0;0;1;0;0
3506;charbon;negative;0;1;1;0;0;1
3507;charbon de bois;negative;0;0;0;0;0;1
3508;charbon ardent;negative;0;1;0;0;0;0
3509;charcuter;negative;0;1;0;1;0;1
3510;charcutier;negative;0;1;0;1;0;1
3511;chardon;positive;0;0;0;0;0;0
3512;charger;negative;0;1;1;0;0;0
3513;chargement;positive;0;0;0;0;0;0
3514;charger qqn de faire qch;positive;0;0;0;0;0;0
3515;chargeur;positive;0;0;0;0;0;0
3516;chariot;positive;0;0;0;0;0;0
3517;charitable;positive;0;0;0;0;0;0
3518;charité;positive;0;0;0;0;0;0
3519;charlatan;negative;0;0;0;1;0;1
3520;charmer;positive;0;0;0;0;0;0
3521;charmant;positive;0;0;0;0;0;0
3522;charmeur;positive;0;0;0;0;0;0
3523;charnière;positive;0;0;0;0;0;0
3524;charnu;negative;0;0;0;0;0;0
3525;charognard;negative;0;1;0;0;0;1
3526;charpenter;positive;0;0;0;0;0;0
3527;charpentier;positive;0;0;0;0;0;0
3528;charpir;negative;0;1;1;0;0;1
3529;charretier;positive;0;0;0;0;0;0
3530;charrette;positive;0;0;0;0;0;1
3531;charrier;positive;0;0;0;0;1;0
3532;charrue;positive;0;0;0;0;0;0
3533;charte;positive;0;0;0;0;0;0
3534;chasser;negative;0;1;0;1;0;0
3535;chasse;negative;0;1;0;1;0;0
3536;chasteté;positive;0;0;0;0;0;0
3537;chat;positive;0;0;0;0;0;0
3538;chat sauvage;negative;0;1;0;0;0;0
3539;chat tigré;positive;0;0;0;0;0;0
3540;châtaigne;positive;0;0;0;0;0;0
3541;châtaignier;positive;0;0;0;0;0;0
3542;châtain;positive;0;0;0;0;0;0
3543;château;positive;0;0;0;0;0;0
3544;châtiment;negative;0;1;1;1;0;0
3545;chatoiement;positive;1;0;0;0;0;0
3546;chaton;positive;0;0;0;0;0;0
3547;chatouillement;positive;0;0;0;0;1;0
3548;chatouiller;positive;0;0;0;0;1;0
3549;chatouilleux;negative;0;0;0;0;0;0
3550;chat|chatte;positive;0;0;0;0;0;0
3551;chaud;positive;0;0;0;1;0;0
3552;chaud|chaude;positive;0;0;0;1;0;0
3553;chaudière;positive;0;0;0;0;0;0
3554;chauffage;positive;0;0;0;0;0;0
3555;chauffer;positive;0;0;0;0;0;0
3556;chauffe eau;positive;0;0;0;0;0;0
3557;chauffeur;positive;0;0;0;0;0;0
3558;chaumière;positive;0;0;0;0;0;0
3559;chausser;positive;0;0;0;0;0;0
3560;chaussette;positive;0;0;0;0;0;0
3561;chausseur;positive;0;0;0;0;0;0
3562;chausson;positive;0;0;0;0;0;0
3563;chaussure;positive;0;0;0;0;0;0
3564;chauve;negative;0;0;1;0;0;1
3565;chauve souris;negative;0;1;0;0;0;1
3566;chavirer;negative;0;1;0;0;0;0
3567;check list;positive;0;0;0;0;0;0
3568;cheesecake;positive;0;0;0;0;0;0
3569;chef d équipe;positive;0;0;0;0;0;0
3570;chef d orchestre;positive;0;0;0;0;0;0
3571;chef opérateur;positive;0;0;0;0;0;0
3572;chemin de fer;positive;0;0;0;0;0;0
3573;cheminer;positive;0;0;0;1;0;0
3574;cheminement;positive;0;0;0;0;0;0
3575;chemise;positive;0;0;0;0;0;0
3576;chemisier;positive;0;0;0;0;0;0
3577;chêne;positive;0;0;0;0;0;0
3578;chenil;negative;0;0;1;0;0;0
3579;chenille;negative;0;0;0;0;0;1
3580;chèque;positive;0;0;0;0;0;0
3581;chercher;positive;0;0;0;0;0;0
3582;chère;negative;0;0;1;0;0;0
3583;chérir;positive;0;0;1;0;0;0
3584;cher;negative;0;0;1;0;0;0
3585;cheval;positive;0;0;0;0;0;0
3586;cheval de course;positive;0;0;0;0;0;0
3587;cheval sauvage;negative;0;1;0;0;1;0
3588;chevalerie;positive;0;0;0;0;0;0
3589;chevalet;positive;0;0;0;0;0;0
3590;chevalier;positive;0;0;0;0;0;0
3591;chevaucher;positive;0;0;0;0;0;0
3592;chevauchement;negative;0;0;0;0;0;0
3593;cheveu;positive;0;0;0;0;0;0
3594;cheville;positive;0;0;0;0;0;0
3595;chèvre;positive;0;0;0;0;0;0
3596;chèvrefeuille;positive;0;0;0;0;0;0
3597;chevreuil;negative;0;0;0;0;0;0
3598;chevron;positive;0;0;0;0;0;0
3599;chevronner;positive;0;0;0;0;0;0
3600;chewing gum;positive;0;0;0;0;0;0
3601;chic;positive;1;0;0;0;0;0
3602;chichi;negative;0;0;0;0;0;1
3603;chien;positive;0;0;0;0;0;0
3604;chien de garde;positive;0;1;0;0;0;0
3605;chien|chienne;negative;0;1;1;1;0;1
3606;chiffonner;negative;0;0;0;1;0;0
3607;chiffre;positive;0;0;0;0;0;0
3608;chignon;positive;0;0;0;0;0;0
3609;chimère;negative;0;1;0;0;1;0
3610;chimie;positive;0;0;0;0;0;0
3611;chimiste;positive;0;0;0;0;0;0
3612;chine;positive;0;0;0;0;0;0
3613;chinook;negative;0;0;0;0;0;0
3614;chiot;positive;0;0;0;0;0;0
3615;chiquer;negative;0;0;0;0;0;1
3616;chirurgie;negative;0;1;1;0;0;0
3617;chloroforme;negative;0;1;0;0;0;1
3618;choc;negative;0;1;0;1;1;0
3619;chochotte;negative;0;1;0;0;0;1
3620;chocolat;positive;0;0;0;0;0;0
3621;ch?ur;positive;0;0;0;0;0;0
3622;choisir;positive;0;0;0;0;0;0
3623;choix;positive;0;0;0;0;0;0
3624;choléra;negative;0;1;1;0;0;1
3625;choper;negative;0;1;0;1;1;0
3626;choral;positive;1;0;0;0;0;0
3627;chorale;positive;0;0;0;0;0;0
3628;chose;negative;0;1;0;1;0;1
3629;chou;positive;0;0;0;0;0;0
3630;choucroute;negative;0;0;0;0;0;0
3631;chouette;positive;1;0;0;0;0;0
3632;chromatique;positive;0;0;0;0;0;0
3633;chromatographie;positive;0;0;0;0;0;0
3634;chromosome;positive;0;0;0;0;0;0
3635;chronique;positive;0;0;0;0;0;0
3636;chronographe;positive;0;0;0;0;0;0
3637;chronologique;positive;0;0;0;0;0;0
3638;chronomètre;positive;0;0;0;0;0;0
3639;chuchoter;negative;0;1;0;0;0;0
3640;chuchotement;negative;0;1;0;0;0;0
3641;chut;negative;0;0;0;0;0;0
3642;chuter;negative;0;1;1;0;1;0
3643;chutney;positive;0;0;0;0;0;0
3644;ci joindre;positive;0;0;0;0;0;0
3645;cible;negative;0;1;1;0;0;0
3646;cibler;negative;0;1;0;0;0;0
3647;cicatrice;negative;0;1;1;1;0;1
3648;cicatrisation;positive;0;0;0;0;0;0
3649;cicatriser;positive;0;0;0;0;0;0
3650;cidre;positive;0;0;0;0;0;0
3651;ciel;positive;0;0;0;0;0;0
3652;cierge;positive;0;0;0;0;0;0
3653;cieux;positive;0;0;0;0;0;0
3654;cigare;negative;0;0;0;0;0;1
3655;cigarette;negative;0;0;0;0;0;1
3656;ciguë;negative;0;1;0;0;0;1
3657;cil;negative;0;1;0;1;0;0
3658;cime;positive;0;0;0;0;0;0
3659;ciment;positive;0;0;0;0;0;0
3660;cimenter;negative;0;0;0;0;0;0
3661;cimetière;negative;0;1;1;0;0;0
3662;cinéma;positive;0;0;0;0;0;0
